Energy_Source,Municipality,Month,Day_Type,Hour,Value
Solar_C1_Total,Agliè,Oct,Weekday,21,0
Solar_C1_Total,Agliè,Oct,Weekday,22,0
Solar_C1_Total,Agliè,Oct,Weekday,23,0
Solar_C1_Total,Agliè,Oct,Weekday,24,0
Solar_C1_Total,Agliè,Oct,Weekend,1,0
Solar_C1_Total,Agliè,Oct,Weekend,2,0
Solar_C1_Total,Agliè,Oct,Weekend,3,0
Solar_C1_Total,Agliè,Oct,Weekend,4,0
Solar_C1_Total,Agliè,Oct,Weekend,5,0
Solar_C1_Total,Agliè,Oct,Weekend,6,0
Solar_C1_Total,Agliè,Oct,Weekend,7,234.65456463700002
Solar_C1_Total,Agliè,Oct,Weekend,8,4813.029918685999
Solar_C1_Total,Agliè,Oct,Weekend,9,6638.563887679999
Solar_C1_Total,Agliè,Oct,Weekend,10,9806.848888549
Solar_C1_Total,Agliè,Oct,Weekend,11,11457.862303829
Solar_C1_Total,Agliè,Oct,Weekend,12,13408.797687156002
Solar_C1_Total,Agliè,Oct,Weekend,13,12946.216599848
Solar_C1_Total,Agliè,Oct,Weekend,14,11207.062471415
Solar_C1_Total,Agliè,Oct,Weekend,15,8707.178058435999
Solar_C1_Total,Agliè,Oct,Weekend,16,5840.355374464
Solar_C1_Total,Agliè,Oct,Weekend,17,846.34869443
Solar_C1_Total,Agliè,Oct,Weekend,18,0
Solar_C1_Total,Agliè,Oct,Weekend,19,0
Solar_C1_Total,Agliè,Oct,Weekend,20,0
Solar_C1_Total,Agliè,Oct,Weekend,21,0
Solar_C1_Total,Agliè,Oct,Weekend,22,0
Solar_C1_Total,Agliè,Oct,Weekend,23,0
Solar_C1_Total,Agliè,Oct,Weekend,24,0
Solar_C1_Total,Agliè,Nov,Weekday,1,0
Solar_C1_Total,Agliè,Nov,Weekday,2,0
Solar_C1_Total,Agliè,Nov,Weekday,3,0
Solar_C1_Total,Agliè,Nov,Weekday,4,0
Solar_C1_Total,Agliè,Nov,Weekday,5,0
Solar_C1_Total,Agliè,Nov,Weekday,6,0
Solar_C1_Total,Agliè,Nov,Weekday,7,0.0
Solar_C1_Total,Agliè,Nov,Weekday,8,1126.2481959719998
Solar_C1_Total,Agliè,Nov,Weekday,9,2193.549108095
Solar_C1_Total,Agliè,Nov,Weekday,10,2644.428102241
Solar_C1_Total,Agliè,Nov,Weekday,11,3506.579992627
Solar_C1_Total,Agliè,Nov,Weekday,12,3873.429288982999
Solar_C1_Total,Agliè,Nov,Weekday,13,3595.7333883280007
Solar_C1_Total,Agliè,Nov,Weekday,14,3123.04610449
Solar_C1_Total,Agliè,Nov,Weekday,15,2290.067876886
Solar_C1_Total,Agliè,Nov,Weekday,16,1298.89606257
Solar_C1_Total,Agliè,Nov,Weekday,17,0
Solar_C1_Total,Agliè,Nov,Weekday,18,0
Solar_C1_Total,Agliè,Nov,Weekday,19,0
Solar_C1_Total,Agliè,Nov,Weekday,20,0
Solar_C1_Total,Agliè,Nov,Weekday,21,0
Solar_C1_Total,Agliè,Nov,Weekday,22,0
Solar_C1_Total,Agliè,Nov,Weekday,23,0
Solar_C1_Total,Agliè,Nov,Weekday,24,0
Solar_C1_Total,Agliè,Nov,Weekend,1,0
Solar_C1_Total,Agliè,Nov,Weekend,2,0
Solar_C1_Total,Agliè,Nov,Weekend,3,0
Solar_C1_Total,Agliè,Nov,Weekend,4,0
Solar_C1_Total,Agliè,Nov,Weekend,5,0
Solar_C1_Total,Agliè,Nov,Weekend,6,0
Solar_C1_Total,Agliè,Nov,Weekend,7,0.0
Solar_C1_Total,Agliè,Nov,Weekend,8,1126.2481959719998
Solar_C1_Total,Agliè,Nov,Weekend,9,2193.549108095
Solar_C1_Total,Agliè,Nov,Weekend,10,2644.428102241
Solar_C1_Total,Agliè,Nov,Weekend,11,3506.579992627
Solar_C1_Total,Agliè,Nov,Weekend,12,3873.429288982999
Solar_C1_Total,Agliè,Nov,Weekend,13,3595.7333883280007
Solar_C1_Total,Agliè,Nov,Weekend,14,3123.04610449
Solar_C1_Total,Agliè,Nov,Weekend,15,2290.067876886
Solar_C1_Total,Agliè,Nov,Weekend,16,1298.89606257
Solar_C1_Total,Agliè,Nov,Weekend,17,0
Solar_C1_Total,Agliè,Nov,Weekend,18,0
Solar_C1_Total,Agliè,Nov,Weekend,19,0
Solar_C1_Total,Agliè,Nov,Weekend,20,0
Solar_C1_Total,Agliè,Nov,Weekend,21,0
Solar_C1_Total,Agliè,Nov,Weekend,22,0
Solar_C1_Total,Agliè,Nov,Weekend,23,0
Solar_C1_Total,Agliè,Nov,Weekend,24,0
Solar_C1_Total,Agliè,Dec,Weekday,1,0
Solar_C1_Total,Agliè,Dec,Weekday,2,0
Solar_C1_Total,Agliè,Dec,Weekday,3,0
Solar_C1_Total,Agliè,Dec,Weekday,4,0
Solar_C1_Total,Agliè,Dec,Weekday,5,0
Solar_C1_Total,Agliè,Dec,Weekday,6,0
Solar_C1_Total,Agliè,Dec,Weekday,7,0
Solar_C1_Total,Agliè,Dec,Weekday,8,0.0
Solar_C1_Total,Agliè,Dec,Weekday,9,642.291577875
Solar_C1_Total,Agliè,Dec,Weekday,10,904.838076003
Solar_C1_Total,Agliè,Dec,Weekday,11,1293.565319893
Solar_C1_Total,Agliè,Dec,Weekday,12,1634.9796232590002
Solar_C1_Total,Agliè,Dec,Weekday,13,1491.524212161
Solar_C1_Total,Agliè,Dec,Weekday,14,1346.707283389
Solar_C1_Total,Agliè,Dec,Weekday,15,1058.8473420569999
Solar_C1_Total,Agliè,Dec,Weekday,16,421.781556388
Solar_C1_Total,Agliè,Dec,Weekday,17,0
Solar_C1_Total,Agliè,Dec,Weekday,18,0
Solar_C1_Total,Agliè,Dec,Weekday,19,0
Solar_C1_Total,Agliè,Dec,Weekday,20,0
Solar_C1_Total,Agliè,Dec,Weekday,21,0
Solar_C1_Total,Agliè,Dec,Weekday,22,0
Solar_C1_Total,Agliè,Dec,Weekday,23,0
Solar_C1_Total,Agliè,Dec,Weekday,24,0
Solar_C1_Total,Agliè,Dec,Weekend,1,0
Solar_C1_Total,Agliè,Dec,Weekend,2,0
Solar_C1_Total,Agliè,Dec,Weekend,3,0
Solar_C1_Total,Agliè,Dec,Weekend,4,0
Solar_C1_Total,Agliè,Dec,Weekend,5,0
Solar_C1_Total,Agliè,Dec,Weekend,6,0
Solar_C1_Total,Agliè,Dec,Weekend,7,0
Solar_C1_Total,Agliè,Dec,Weekend,8,0.0
Solar_C1_Total,Agliè,Dec,Weekend,9,642.291577875
Solar_C1_Total,Agliè,Dec,Weekend,10,904.838076003
Solar_C1_Total,Agliè,Dec,Weekend,11,1293.565319893
Solar_C1_Total,Agliè,Dec,Weekend,12,1634.9796232590002
Solar_C1_Total,Agliè,Dec,Weekend,13,1491.524212161
Solar_C1_Total,Agliè,Dec,Weekend,14,1346.707283389
Solar_C1_Total,Agliè,Dec,Weekend,15,1058.8473420569999
Solar_C1_Total,Agliè,Dec,Weekend,16,421.781556388
Solar_C1_Total,Agliè,Dec,Weekend,17,0
Solar_C1_Total,Agliè,Dec,Weekend,18,0
Solar_C1_Total,Agliè,Dec,Weekend,19,0
Solar_C1_Total,Agliè,Dec,Weekend,20,0
Solar_C1_Total,Agliè,Dec,Weekend,21,0
Solar_C1_Total,Agliè,Dec,Weekend,22,0
Solar_C1_Total,Agliè,Dec,Weekend,23,0
Solar_C1_Total,Agliè,Dec,Weekend,24,0
Solar_C1_Total,Airasca,Jan,Weekday,1,0
Solar_C1_Total,Airasca,Jan,Weekday,2,0
Solar_C1_Total,Airasca,Jan,Weekday,3,0
Solar_C1_Total,Airasca,Jan,Weekday,4,0
Solar_C1_Total,Airasca,Jan,Weekday,5,0
Solar_C1_Total,Airasca,Jan,Weekday,6,0
Solar_C1_Total,Airasca,Jan,Weekday,7,0
Solar_C1_Total,Airasca,Jan,Weekday,8,0.0
Solar_C1_Total,Airasca,Jan,Weekday,9,14066.065673906
Solar_C1_Total,Airasca,Jan,Weekday,10,18319.118160773
Solar_C1_Total,Airasca,Jan,Weekday,11,22086.053423712
Solar_C1_Total,Airasca,Jan,Weekday,12,25261.515457726
Solar_C1_Total,Airasca,Jan,Weekday,13,25017.424654018
Solar_C1_Total,Airasca,Jan,Weekday,14,21619.178669572
Solar_C1_Total,Airasca,Jan,Weekday,15,17875.810906901
Solar_C1_Total,Airasca,Jan,Weekday,16,13051.553618476002
Solar_C1_Total,Airasca,Jan,Weekday,17,0
Solar_C1_Total,Airasca,Jan,Weekday,18,0
Solar_C1_Total,Airasca,Jan,Weekday,19,0
Solar_C1_Total,Airasca,Jan,Weekday,20,0
Solar_C1_Total,Airasca,Jan,Weekday,21,0
Solar_C1_Total,Airasca,Jan,Weekday,22,0
Solar_C1_Total,Airasca,Jan,Weekday,23,0
Solar_C1_Total,Airasca,Jan,Weekday,24,0
Solar_C1_Total,Airasca,Jan,Weekend,1,0
Solar_C1_Total,Airasca,Jan,Weekend,2,0
Solar_C1_Total,Airasca,Jan,Weekend,3,0
Solar_C1_Total,Airasca,Jan,Weekend,4,0
Solar_C1_Total,Airasca,Jan,Weekend,5,0
Solar_C1_Total,Airasca,Jan,Weekend,6,0
Solar_C1_Total,Airasca,Jan,Weekend,7,0
Solar_C1_Total,Airasca,Jan,Weekend,8,0.0
Solar_C1_Total,Airasca,Jan,Weekend,9,14066.065673906
Solar_C1_Total,Airasca,Jan,Weekend,10,18319.118160773
Solar_C1_Total,Airasca,Jan,Weekend,11,22086.053423712
Solar_C1_Total,Airasca,Jan,Weekend,12,25261.515457726
Solar_C1_Total,Airasca,Jan,Weekend,13,25017.424654018
Solar_C1_Total,Airasca,Jan,Weekend,14,21619.178669572
Solar_C1_Total,Airasca,Jan,Weekend,15,17875.810906901
Solar_C1_Total,Airasca,Jan,Weekend,16,13051.553618476002
Solar_C1_Total,Airasca,Jan,Weekend,17,0
Solar_C1_Total,Airasca,Jan,Weekend,18,0
Solar_C1_Total,Airasca,Jan,Weekend,19,0
Solar_C1_Total,Airasca,Jan,Weekend,20,0
Solar_C1_Total,Airasca,Jan,Weekend,21,0
Solar_C1_Total,Airasca,Jan,Weekend,22,0
Solar_C1_Total,Airasca,Jan,Weekend,23,0
Solar_C1_Total,Airasca,Jan,Weekend,24,0
Solar_C1_Total,Airasca,Feb,Weekday,1,0
Solar_C1_Total,Airasca,Feb,Weekday,2,0
Solar_C1_Total,Airasca,Feb,Weekday,3,0
Solar_C1_Total,Airasca,Feb,Weekday,4,0
Solar_C1_Total,Airasca,Feb,Weekday,5,0
Solar_C1_Total,Airasca,Feb,Weekday,6,0
Solar_C1_Total,Airasca,Feb,Weekday,7,0
Solar_C1_Total,Airasca,Feb,Weekday,8,26644.372151247
Solar_C1_Total,Airasca,Feb,Weekday,9,73320.857285142
Solar_C1_Total,Airasca,Feb,Weekday,10,88133.24056476598
Solar_C1_Total,Airasca,Feb,Weekday,11,113996.55487581901
Solar_C1_Total,Airasca,Feb,Weekday,12,127200.78500288399
Solar_C1_Total,Airasca,Feb,Weekday,13,126754.622945283
Solar_C1_Total,Airasca,Feb,Weekday,14,115020.00038003
Solar_C1_Total,Airasca,Feb,Weekday,15,90265.246622202
Solar_C1_Total,Airasca,Feb,Weekday,16,70769.632534248
Solar_C1_Total,Airasca,Feb,Weekday,17,40527.65492911
Solar_C1_Total,Airasca,Feb,Weekday,18,0
Solar_C1_Total,Airasca,Feb,Weekday,19,0
Solar_C1_Total,Airasca,Feb,Weekday,20,0
Solar_C1_Total,Airasca,Feb,Weekday,21,0
Solar_C1_Total,Airasca,Feb,Weekday,22,0
Solar_C1_Total,Airasca,Feb,Weekday,23,0
Solar_C1_Total,Airasca,Feb,Weekday,24,0
Solar_C1_Total,Airasca,Feb,Weekend,1,0
Solar_C1_Total,Airasca,Feb,Weekend,2,0
Solar_C1_Total,Airasca,Feb,Weekend,3,0
Solar_C1_Total,Airasca,Feb,Weekend,4,0
Solar_C1_Total,Airasca,Feb,Weekend,5,0
Solar_C1_Total,Airasca,Feb,Weekend,6,0
Solar_C1_Total,Airasca,Feb,Weekend,7,0
Solar_C1_Total,Airasca,Feb,Weekend,8,26644.372151247
Solar_C1_Total,Airasca,Feb,Weekend,9,73320.857285142
Solar_C1_Total,Airasca,Feb,Weekend,10,88133.24056476598
Solar_C1_Total,Airasca,Feb,Weekend,11,113996.55487581901
Solar_C1_Total,Airasca,Feb,Weekend,12,127200.78500288399
Solar_C1_Total,Airasca,Feb,Weekend,13,126754.622945283
Solar_C1_Total,Airasca,Feb,Weekend,14,115020.00038003
Solar_C1_Total,Airasca,Feb,Weekend,15,90265.246622202
Solar_C1_Total,Airasca,Feb,Weekend,16,70769.632534248
Solar_C1_Total,Airasca,Feb,Weekend,17,40527.65492911
Solar_C1_Total,Airasca,Feb,Weekend,18,0
Solar_C1_Total,Airasca,Feb,Weekend,19,0
Solar_C1_Total,Airasca,Feb,Weekend,20,0
Solar_C1_Total,Airasca,Feb,Weekend,21,0
Solar_C1_Total,Airasca,Feb,Weekend,22,0
Solar_C1_Total,Airasca,Feb,Weekend,23,0
Solar_C1_Total,Airasca,Feb,Weekend,24,0
Solar_C1_Total,Airasca,Mar,Weekday,1,0
Solar_C1_Total,Airasca,Mar,Weekday,2,0
Solar_C1_Total,Airasca,Mar,Weekday,3,0
Solar_C1_Total,Airasca,Mar,Weekday,4,0
Solar_C1_Total,Airasca,Mar,Weekday,5,0
Solar_C1_Total,Airasca,Mar,Weekday,6,0
Solar_C1_Total,Airasca,Mar,Weekday,7,7676.688157747
Solar_C1_Total,Airasca,Mar,Weekday,8,117271.999829784
Solar_C1_Total,Airasca,Mar,Weekday,9,165701.67075393102
Solar_C1_Total,Airasca,Mar,Weekday,10,208048.790761513
Solar_C1_Total,Airasca,Mar,Weekday,11,250322.010009499
Solar_C1_Total,Airasca,Mar,Weekday,12,272733.692669916
Solar_C1_Total,Airasca,Mar,Weekday,13,269584.553264853
Solar_C1_Total,Airasca,Mar,Weekday,14,248851.86570917102
Solar_C1_Total,Airasca,Mar,Weekday,15,205346.54056262498
Solar_C1_Total,Airasca,Mar,Weekday,16,163101.659580856
Solar_C1_Total,Airasca,Mar,Weekday,17,108163.76289983002
Solar_C1_Total,Airasca,Mar,Weekday,18,3791.43620003
Solar_C1_Total,Airasca,Mar,Weekday,19,0
Solar_C1_Total,Airasca,Mar,Weekday,20,0
Solar_C1_Total,Airasca,Mar,Weekday,21,0
Solar_C1_Total,Airasca,Mar,Weekday,22,0
Solar_C1_Total,Airasca,Mar,Weekday,23,0
Solar_C1_Total,Airasca,Mar,Weekday,24,0
Solar_C1_Total,Airasca,Mar,Weekend,1,0
Solar_C1_Total,Airasca,Mar,Weekend,2,0
Solar_C1_Total,Airasca,Mar,Weekend,3,0
Solar_C1_Total,Airasca,Mar,Weekend,4,0
Solar_C1_Total,Airasca,Mar,Weekend,5,0
Solar_C1_Total,Airasca,Mar,Weekend,6,0
Solar_C1_Total,Airasca,Mar,Weekend,7,7676.688157747
Solar_C1_Total,Airasca,Mar,Weekend,8,117271.999829784
Solar_C1_Total,Airasca,Mar,Weekend,9,165701.67075393102
Solar_C1_Total,Airasca,Mar,Weekend,10,208048.790761513
Solar_C1_Total,Airasca,Mar,Weekend,11,250322.010009499
Solar_C1_Total,Airasca,Mar,Weekend,12,272733.692669916
Solar_C1_Total,Airasca,Mar,Weekend,13,269584.553264853
Solar_C1_Total,Airasca,Mar,Weekend,14,248851.86570917102
Solar_C1_Total,Airasca,Mar,Weekend,15,205346.54056262498
Solar_C1_Total,Airasca,Mar,Weekend,16,163101.659580856
Solar_C1_Total,Airasca,Mar,Weekend,17,108163.76289983002
Solar_C1_Total,Airasca,Mar,Weekend,18,3791.43620003
Solar_C1_Total,Airasca,Mar,Weekend,19,0
Solar_C1_Total,Airasca,Mar,Weekend,20,0
Solar_C1_Total,Airasca,Mar,Weekend,21,0
Solar_C1_Total,Airasca,Mar,Weekend,22,0
Solar_C1_Total,Airasca,Mar,Weekend,23,0
Solar_C1_Total,Airasca,Mar,Weekend,24,0
Solar_C1_Total,Airasca,Apr,Weekday,1,0
Solar_C1_Total,Airasca,Apr,Weekday,2,0
Solar_C1_Total,Airasca,Apr,Weekday,3,0
Solar_C1_Total,Airasca,Apr,Weekday,4,0
Solar_C1_Total,Airasca,Apr,Weekday,5,0
Solar_C1_Total,Airasca,Apr,Weekday,6,54.04908051700001
Solar_C1_Total,Airasca,Apr,Weekday,7,148775.873317822
Solar_C1_Total,Airasca,Apr,Weekday,8,211897.798929426
Solar_C1_Total,Airasca,Apr,Weekday,9,263419.295832787
Solar_C1_Total,Airasca,Apr,Weekday,10,329933.32651969
Solar_C1_Total,Airasca,Apr,Weekday,11,378236.843744598
Solar_C1_Total,Airasca,Apr,Weekday,12,400409.694381698
Solar_C1_Total,Airasca,Apr,Weekday,13,399809.49664286396
Solar_C1_Total,Airasca,Apr,Weekday,14,368861.767943437
Solar_C1_Total,Airasca,Apr,Weekday,15,309362.086929759
Solar_C1_Total,Airasca,Apr,Weekday,16,233650.427939326
Solar_C1_Total,Airasca,Apr,Weekday,17,187559.25950142898
Solar_C1_Total,Airasca,Apr,Weekday,18,114673.530277987
Solar_C1_Total,Airasca,Apr,Weekday,19,0
Solar_C1_Total,Airasca,Apr,Weekday,20,0
Solar_C1_Total,Airasca,Apr,Weekday,21,0
Solar_C1_Total,Airasca,Apr,Weekday,22,0
Solar_C1_Total,Airasca,Apr,Weekday,23,0
Solar_C1_Total,Airasca,Apr,Weekday,24,0
Solar_C1_Total,Airasca,Apr,Weekend,1,0
Solar_C1_Total,Airasca,Apr,Weekend,2,0
Solar_C1_Total,Airasca,Apr,Weekend,3,0
Solar_C1_Total,Airasca,Apr,Weekend,4,0
Solar_C1_Total,Airasca,Apr,Weekend,5,0
Solar_C1_Total,Airasca,Apr,Weekend,6,54.04908051700001
Solar_C1_Total,Airasca,Apr,Weekend,7,148775.873317822
Solar_C1_Total,Airasca,Apr,Weekend,8,211897.798929426
Solar_C1_Total,Airasca,Apr,Weekend,9,263419.295832787
Solar_C1_Total,Airasca,Apr,Weekend,10,329933.32651969
Solar_C1_Total,Airasca,Apr,Weekend,11,378236.843744598
Solar_C1_Total,Airasca,Apr,Weekend,12,400409.694381698
Solar_C1_Total,Airasca,Apr,Weekend,13,399809.49664286396
Solar_C1_Total,Airasca,Apr,Weekend,14,368861.767943437
Solar_C1_Total,Airasca,Apr,Weekend,15,309362.086929759
Solar_C1_Total,Airasca,Apr,Weekend,16,233650.427939326
Solar_C1_Total,Airasca,Apr,Weekend,17,187559.25950142898
Solar_C1_Total,Airasca,Apr,Weekend,18,114673.530277987
Solar_C1_Total,Airasca,Apr,Weekend,19,0
Solar_C1_Total,Airasca,Apr,Weekend,20,0
Solar_C1_Total,Airasca,Apr,Weekend,21,0
Solar_C1_Total,Airasca,Apr,Weekend,22,0
Solar_C1_Total,Airasca,Apr,Weekend,23,0
Solar_C1_Total,Airasca,Apr,Weekend,24,0
Solar_C1_Total,Airasca,May,Weekday,1,0
Solar_C1_Total,Airasca,May,Weekday,2,0
Solar_C1_Total,Airasca,May,Weekday,3,0
Solar_C1_Total,Airasca,May,Weekday,4,0
Solar_C1_Total,Airasca,May,Weekday,5,0.0
Solar_C1_Total,Airasca,May,Weekday,6,110626.694312654
Solar_C1_Total,Airasca,May,Weekday,7,195515.842616656
Solar_C1_Total,Airasca,May,Weekday,8,251561.71734392
Solar_C1_Total,Airasca,May,Weekday,9,321568.219873896
Solar_C1_Total,Airasca,May,Weekday,10,393248.735055964
Solar_C1_Total,Airasca,May,Weekday,11,436611.995169531
Solar_C1_Total,Airasca,May,Weekday,12,459191.42401111894
Solar_C1_Total,Airasca,May,Weekday,13,455199.519710981
Solar_C1_Total,Airasca,May,Weekday,14,421174.245215797
Solar_C1_Total,Airasca,May,Weekday,15,363535.64532930107
Solar_C1_Total,Airasca,May,Weekday,16,293527.448808749
Solar_C1_Total,Airasca,May,Weekday,17,222265.44578922796
Solar_C1_Total,Airasca,May,Weekday,18,158640.72391451098
Solar_C1_Total,Airasca,May,Weekday,19,44879.541562540006
Solar_C1_Total,Airasca,May,Weekday,20,0
Solar_C1_Total,Airasca,May,Weekday,21,0
Solar_C1_Total,Airasca,May,Weekday,22,0
Solar_C1_Total,Airasca,May,Weekday,23,0
Solar_C1_Total,Airasca,May,Weekday,24,0
Solar_C1_Total,Airasca,May,Weekend,1,0
Solar_C1_Total,Airasca,May,Weekend,2,0
Solar_C1_Total,Airasca,May,Weekend,3,0
Solar_C1_Total,Airasca,May,Weekend,4,0
Solar_C1_Total,Airasca,May,Weekend,5,0.0
Solar_C1_Total,Airasca,May,Weekend,6,110626.694312654
Solar_C1_Total,Airasca,May,Weekend,7,195515.842616656
Solar_C1_Total,Airasca,May,Weekend,8,251561.71734392
Solar_C1_Total,Airasca,May,Weekend,9,321568.219873896
Solar_C1_Total,Airasca,May,Weekend,10,393248.735055964
Solar_C1_Total,Airasca,May,Weekend,11,436611.995169531
Solar_C1_Total,Airasca,May,Weekend,12,459191.42401111894
Solar_C1_Total,Airasca,May,Weekend,13,455199.519710981
Solar_C1_Total,Airasca,May,Weekend,14,421174.245215797
Solar_C1_Total,Airasca,May,Weekend,15,363535.64532930107
Solar_C1_Total,Airasca,May,Weekend,16,293527.448808749
Solar_C1_Total,Airasca,May,Weekend,17,222265.44578922796
Solar_C1_Total,Airasca,May,Weekend,18,158640.72391451098
Solar_C1_Total,Airasca,May,Weekend,19,44879.541562540006
Solar_C1_Total,Airasca,May,Weekend,20,0
Solar_C1_Total,Airasca,May,Weekend,21,0
Solar_C1_Total,Airasca,May,Weekend,22,0
Solar_C1_Total,Airasca,May,Weekend,23,0
Solar_C1_Total,Airasca,May,Weekend,24,0
Solar_C1_Total,Airasca,Jun,Weekday,1,0
Solar_C1_Total,Airasca,Jun,Weekday,2,0
Solar_C1_Total,Airasca,Jun,Weekday,3,0
Solar_C1_Total,Airasca,Jun,Weekday,4,0
Solar_C1_Total,Airasca,Jun,Weekday,5,13986.257474827
Solar_C1_Total,Airasca,Jun,Weekday,6,130612.465613464
Solar_C1_Total,Airasca,Jun,Weekday,7,165401.96345257602
Solar_C1_Total,Airasca,Jun,Weekday,8,280000.522607162
Solar_C1_Total,Airasca,Jun,Weekday,9,371086.606272277
Solar_C1_Total,Airasca,Jun,Weekday,10,452932.053839838
Solar_C1_Total,Airasca,Jun,Weekday,11,496604.823011338
Solar_C1_Total,Airasca,Jun,Weekday,12,528844.280756237
Solar_C1_Total,Airasca,Jun,Weekday,13,522779.381613621
Solar_C1_Total,Airasca,Jun,Weekday,14,481731.11212449695
Solar_C1_Total,Airasca,Jun,Weekday,15,425559.871395178
Solar_C1_Total,Airasca,Jun,Weekday,16,288728.311893431
Solar_C1_Total,Airasca,Jun,Weekday,17,161154.872461508
Solar_C1_Total,Airasca,Jun,Weekday,18,42076.705727425
Solar_C1_Total,Airasca,Jun,Weekday,19,77936.412359429
Solar_C1_Total,Airasca,Jun,Weekday,20,0
Solar_C1_Total,Airasca,Jun,Weekday,21,0
Solar_C1_Total,Airasca,Jun,Weekday,22,0
Solar_C1_Total,Airasca,Jun,Weekday,23,0
Solar_C1_Total,Airasca,Jun,Weekday,24,0
Solar_C1_Total,Airasca,Jun,Weekend,1,0
Solar_C1_Total,Airasca,Jun,Weekend,2,0
Solar_C1_Total,Airasca,Jun,Weekend,3,0
Solar_C1_Total,Airasca,Jun,Weekend,4,0
Solar_C1_Total,Airasca,Jun,Weekend,5,13986.257474827
Solar_C1_Total,Airasca,Jun,Weekend,6,130612.465613464
Solar_C1_Total,Airasca,Jun,Weekend,7,165401.96345257602
Solar_C1_Total,Airasca,Jun,Weekend,8,280000.522607162
Solar_C1_Total,Airasca,Jun,Weekend,9,371086.606272277
Solar_C1_Total,Airasca,Jun,Weekend,10,452932.053839838
Solar_C1_Total,Airasca,Jun,Weekend,11,496604.823011338
Solar_C1_Total,Airasca,Jun,Weekend,12,528844.280756237
Solar_C1_Total,Airasca,Jun,Weekend,13,522779.381613621
Solar_C1_Total,Airasca,Jun,Weekend,14,481731.11212449695
Solar_C1_Total,Airasca,Jun,Weekend,15,425559.871395178
Solar_C1_Total,Airasca,Jun,Weekend,16,288728.311893431
Solar_C1_Total,Airasca,Jun,Weekend,17,161154.872461508
Solar_C1_Total,Airasca,Jun,Weekend,18,42076.705727425
Solar_C1_Total,Airasca,Jun,Weekend,19,77936.412359429
Solar_C1_Total,Airasca,Jun,Weekend,20,0
Solar_C1_Total,Airasca,Jun,Weekend,21,0
Solar_C1_Total,Airasca,Jun,Weekend,22,0
Solar_C1_Total,Airasca,Jun,Weekend,23,0
Solar_C1_Total,Airasca,Jun,Weekend,24,0
Solar_C1_Total,Airasca,Jul,Weekday,1,0
Solar_C1_Total,Airasca,Jul,Weekday,2,0
Solar_C1_Total,Airasca,Jul,Weekday,3,0
Solar_C1_Total,Airasca,Jul,Weekday,4,0
Solar_C1_Total,Airasca,Jul,Weekday,5,14.922387145
Solar_C1_Total,Airasca,Jul,Weekday,6,83068.41526726799
Solar_C1_Total,Airasca,Jul,Weekday,7,180921.17494711702
Solar_C1_Total,Airasca,Jul,Weekday,8,245365.188720989
Solar_C1_Total,Airasca,Jul,Weekday,9,333882.261645855
Solar_C1_Total,Airasca,Jul,Weekday,10,401193.8101651611
Solar_C1_Total,Airasca,Jul,Weekday,11,450518.554713205
Solar_C1_Total,Airasca,Jul,Weekday,12,478994.636283409
Solar_C1_Total,Airasca,Jul,Weekday,13,473346.31785766693
Solar_C1_Total,Airasca,Jul,Weekday,14,441443.712109432
Solar_C1_Total,Airasca,Jul,Weekday,15,387178.48609798704
Solar_C1_Total,Airasca,Jul,Weekday,16,313518.933310301
Solar_C1_Total,Airasca,Jul,Weekday,17,241317.368075719
Solar_C1_Total,Airasca,Jul,Weekday,18,167825.73712051698
Solar_C1_Total,Airasca,Jul,Weekday,19,85118.85960826899
Solar_C1_Total,Airasca,Jul,Weekday,20,0
Solar_C1_Total,Airasca,Jul,Weekday,21,0
Solar_C1_Total,Airasca,Jul,Weekday,22,0
Solar_C1_Total,Airasca,Jul,Weekday,23,0
Solar_C1_Total,Airasca,Jul,Weekday,24,0
Solar_C1_Total,Airasca,Jul,Weekend,1,0
Solar_C1_Total,Airasca,Jul,Weekend,2,0
Solar_C1_Total,Airasca,Jul,Weekend,3,0
Solar_C1_Total,Airasca,Jul,Weekend,4,0
Solar_C1_Total,Airasca,Jul,Weekend,5,14.922387145
Solar_C1_Total,Airasca,Jul,Weekend,6,83068.41526726799
Solar_C1_Total,Airasca,Jul,Weekend,7,180921.17494711702
Solar_C1_Total,Airasca,Jul,Weekend,8,245365.188720989
Solar_C1_Total,Airasca,Jul,Weekend,9,333882.261645855
Solar_C1_Total,Airasca,Jul,Weekend,10,401193.8101651611
Solar_C1_Total,Airasca,Jul,Weekend,11,450518.554713205
Solar_C1_Total,Airasca,Jul,Weekend,12,478994.636283409
Solar_C1_Total,Airasca,Jul,Weekend,13,473346.31785766693
Solar_C1_Total,Airasca,Jul,Weekend,14,441443.712109432
Solar_C1_Total,Airasca,Jul,Weekend,15,387178.48609798704
Solar_C1_Total,Airasca,Jul,Weekend,16,313518.933310301
Solar_C1_Total,Airasca,Jul,Weekend,17,241317.368075719
Solar_C1_Total,Airasca,Jul,Weekend,18,167825.73712051698
Solar_C1_Total,Airasca,Jul,Weekend,19,85118.85960826899
Solar_C1_Total,Airasca,Jul,Weekend,20,0
Solar_C1_Total,Airasca,Jul,Weekend,21,0
Solar_C1_Total,Airasca,Jul,Weekend,22,0
Solar_C1_Total,Airasca,Jul,Weekend,23,0
Solar_C1_Total,Airasca,Jul,Weekend,24,0
